scene,variable,mean,std,min,max,n_pixels
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,btemp_18_7v,212.9775754210238,27.335923206132982,185.1484375,258.3828125,41981
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,btemp_36_5h,181.91472022434448,43.9681973445932,134.515625,254.4765625,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,btemp_36_5v,228.24723570577726,20.157554142198727,208.1171875,260.421875,41975
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,btemp_89_0h,217.01775267066026,26.98119990225318,183.2109375,260.328125,41984
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,btemp_89_0v,249.7682563341074,8.810211154702992,237.34375,266.453125,41985
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,u10m_rotated,1.1815259372832922,1.656913491065384,-2.318613160866779,4.346273236021048,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,v10m_rotated,8.93735942884669,1.7149470707819372,2.630403368179391,11.711898328028926,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,t2m,272.82321374348044,1.9976856066567947,268.4721374511719,275.3839111328125,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,skt,272.98233538224275,1.592666648170806,269.4027099609375,276.0621643066406,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,tcwv,8.187609755975004,2.4374937270867485,3.5959532260894775,11.462438583374023,41989
S1A_EW_GRDM_1SDH_20180907T120359_20180907T120459_023592_0291F2_C233_icechart_cis_SGRDIFOXE_20180907T1204Z_pl_a.nc,tclw,0.022748908191346076,0.025968451477978837,0.0002755976456683129,0.11604181677103043,41989
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,nersc_sar_primary,-18.96490734025022,5.977748330498805,-34.83027648925781,15.601142883300781,103166322
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,nersc_sar_secondary,-27.342296868266445,2.6095273085042003,-39.46623229980469,2.1329421997070312,103166322
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_6_9h,86.55384769513843,24.550245176147037,74.6328125,209.03125,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_6_9v,164.20428220850715,14.304282799422616,158.0546875,236.4375,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_18_7h,110.74856242444534,20.34619191148188,97.8671875,212.4765625,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_18_7v,190.1835048621646,8.85420677829947,184.859375,235.71875,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_36_5h,146.12995327462787,15.417242889545022,130.1796875,239.4609375,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_36_5v,214.35830704969422,5.161503300992559,187.8203125,250.640625,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_89_0h,199.48761699861336,13.05950904254732,175.578125,252.6328125,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,btemp_89_0v,245.46444104095056,6.583385268557063,197.7734375,261.1796875,42185
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,u10m_rotated,-1.9635442883275493,1.546319520191937,-6.072439806462797,3.457350705757104,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,v10m_rotated,1.8636839021606968,2.022101518145112,-2.427457703347858,8.260453804816784,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,t2m,273.4423247026563,1.4075871850589614,265.0757141113281,275.14288330078125,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,skt,274.49901522579177,1.8472213869098015,264.74835205078125,276.80926513671875,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,tcwv,8.290817640998007,0.8441777073608544,5.279445648193359,9.929326057434082,42188
S1A_EW_GRDM_1SDH_20180914T115342_20180914T115442_023694_02952F_CA97_icechart_cis_SGRDIHA_20180914T1157Z_pl_a.nc,tclw,0.03728060723401097,0.020441350705595707,0.0006650768918916583,0.11585691571235657,42188
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,nersc_sar_primary,-14.519627581424023,4.9301680615538075,-28.46271514892578,-0.15699005126953125,106813800
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,nersc_sar_secondary,-24.130785839940813,3.760687794408079,-37.391197204589844,-6.237113952636719,106813800
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_6_9h,136.6099357824036,57.36798466122557,77.171875,230.6796875,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_6_9v,196.90566999077112,38.5339675111875,157.3359375,254.765625,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_18_7h,148.0818590987034,40.0527909501569,100.890625,210.2890625,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_18_7v,207.82618362472655,20.59087702168503,183.90625,239.265625,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_36_5h,167.1332823110359,19.932028361596057,134.390625,216.625,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_36_5v,213.31048367571324,6.985228696060738,194.6484375,244.734375,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_89_0h,204.57235356992297,13.454324274652016,179.171875,249.34375,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,btemp_89_0v,234.6668135583322,13.868078244527728,200.8671875,260.1484375,43878
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,u10m_rotated,3.4738710439907545,1.282907151534487,-0.9507492704497464,5.595998088211081,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,v10m_rotated,7.948139939116351,1.459211256333645,2.8885505925290174,11.533834140020254,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,t2m,271.20430374597527,1.271142460167712,269.2403259277344,273.70556640625,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,skt,271.85882611475085,1.734411885418273,269.392333984375,276.3301696777344,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,tcwv,5.771274080142622,0.37881268069278684,5.024933338165283,7.617553234100342,43884
S1A_EW_GRDM_1SDH_20180910T154442_20180910T154546_023638_029373_4F4E_icechart_cis_SGRDIWA_20180910T1536Z_pl_a.nc,tclw,0.057731504626334015,0.030793992630370078,0.005916564259678125,0.12558512389659882,43884
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,nersc_sar_primary,-12.978420368320625,3.812849877019236,-30.677146911621094,8.889930725097656,103212229
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,nersc_sar_secondary,-23.152561636686908,3.7812273469485382,-38.218719482421875,-2.8375930786132812,103212229
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_6_9h,187.11739235275905,36.711666457762874,91.390625,235.0234375,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_6_9v,231.8114649828502,19.764372907642887,167.5546875,256.875,41983
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_18_7h,199.15907998225725,32.73586759901147,105.8515625,240.484375,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_18_7v,239.19199723178548,15.091902218961398,186.8515625,257.3046875,41972
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_36_5h,208.6978455294839,23.13447457470379,134.609375,248.5078125,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_36_5v,239.387279629784,8.428468479652128,205.8125,256.3046875,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_89_0h,209.9234805172188,19.419147412670817,164.84375,248.9609375,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,btemp_89_0v,232.348924532318,19.86628389604903,179.609375,255.9921875,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,u10m_rotated,2.881616772176907,1.2178827406856993,-1.223635784078646,5.609261193682823,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,v10m_rotated,4.2476457965958305,1.2583725923496305,-0.18106939313488093,6.607798419601037,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,t2m,249.15978831945523,6.95130669178584,235.5154266357422,262.0531921386719,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,skt,252.25440890334386,10.657292454860547,229.3035125732422,269.4951477050781,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,tcwv,1.6725770939631162,0.19918494949804075,1.40162193775177,2.257920503616333,41989
S1A_EW_GRDM_1SDH_20181118T120459_20181118T120559_024642_02B51D_F827_icechart_cis_SGRDIFOXE_20181118T1206Z_pl_a.nc,tclw,0.0029719185131466493,0.006827048311857476,0.0,0.04065493866801262,41989
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,nersc_sar_primary,-15.723093007045408,4.973069416157009,-32.14637756347656,14.298873901367188,103272351
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,nersc_sar_secondary,-27.249167489062657,2.1434331639310824,-52.41423797607422,5.1918487548828125,103272351
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_6_9h,106.57254780505953,47.66498064080762,78.359375,225.8671875,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_6_9v,175.72774761006215,30.889858121033793,157.8125,255.359375,41999
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_18_7h,135.68600855654762,38.72607709090566,104.71875,248.8359375,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_18_7v,203.648731605829,23.573735743023303,186.6796875,266.2734375,41997
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_36_5h,173.09370238095238,30.38938325389315,137.171875,260.8984375,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_36_5v,226.15402351748892,14.730272102910726,210.2734375,266.6484375,41998
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_89_0h,227.6061561294528,17.90968448398145,189.125,267.2890625,41996
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,btemp_89_0v,253.45422530755764,5.781723399160586,220.65625,270.4921875,41984
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,u10m_rotated,-3.6838411507513493,1.5668830654772548,-6.44570858594512,-0.8338748152499389,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,v10m_rotated,-1.1877075036789861,1.6809489979000305,-4.279014983840097,1.616791075403682,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,t2m,273.62189904639837,1.0828478279696352,271.3113098144531,275.20269775390625,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,skt,273.32552269127257,1.2978825857791103,269.7930908203125,274.90863037109375,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,tcwv,11.977571450574057,1.501997798171798,9.767580032348633,15.402116775512695,42000
S1A_EW_GRDM_1SDH_20181028T123015_20181028T123115_024336_02AA21_944F_icechart_cis_SGRDIFOXE_20181028T1218Z_pl_a.nc,tclw,0.11550488055315579,0.06820559409743136,0.017774518579244614,0.32622215151786804,42000
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,nersc_sar_primary,-12.173369169479347,4.867603834600036,-32.773712158203125,18.898818969726562,103154929
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,nersc_sar_secondary,-23.7524391204014,4.890961339395812,-39.459869384765625,3.8022613525390625,103154931
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_6_9h,140.98254434941293,48.14056509495272,77.7890625,227.4609375,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_6_9v,201.2133473573436,31.10100358452973,157.0703125,249.71875,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_18_7h,155.41007615089666,42.54777056185296,97.9765625,231.109375,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_18_7v,214.645551327431,23.091554455277116,182.9765625,254.4140625,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_36_5h,178.26580268790636,33.514536629649875,131.6484375,242.625,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_36_5v,225.31087360525626,17.309535512608047,177.875,258.1875,41988
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_89_0h,202.06618065148015,21.114796033293832,167.0390625,250.578125,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,btemp_89_0v,236.7156808567329,15.628194942266179,181.296875,258.8359375,41988
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,u10m_rotated,-2.190116582591038,2.8305386088492375,-7.0895489894983745,6.93678793608095,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,v10m_rotated,2.1350446357604054,2.85699055964881,-5.737317449852628,9.303995347641118,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,t2m,262.55358680780154,5.518237142093605,245.2130584716797,268.27545166015625,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,skt,264.5343899320201,8.668373150606287,241.1009063720703,272.6065368652344,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,tcwv,3.514955421390541,0.4822303024852842,1.8021352291107178,4.20176887512207,41989
S1A_EW_GRDM_1SDH_20181018T121002_20181018T121102_024190_02A56A_C5BD_icechart_cis_SGRDIEA_20181018T1207Z_pl_a.nc,tclw,0.0014340596572787335,0.002988210628501837,1.1920928955078125e-07,0.03945343568921089,41989
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,nersc_sar_primary,-14.10912438463907,4.68856638358271,-35.909423828125,16.404937744140625,108534113
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,nersc_sar_secondary,-27.238179829197033,2.167614858603552,-59.00114440917969,5.878959655761719,108533820
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_6_9h,85.23934381458932,20.51027663548782,75.2578125,214.171875,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_6_9v,163.32624401144636,11.756967614175226,158.671875,237.234375,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_18_7h,109.23634708056254,17.641984945210357,96.3359375,218.9453125,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_18_7v,188.25858020028306,8.184520199327183,184.2890625,238.109375,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_36_5h,143.43012979645937,13.859824102257532,128.8125,227.375,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_36_5v,211.69804227652094,4.357678290490887,207.8046875,240.2109375,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_89_0h,192.84671233319105,11.36417863411219,171.1796875,245.890625,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,btemp_89_0v,242.58482243153378,3.8525752870179537,214.40625,258.875,44511
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,u10m_rotated,-2.1984242060792836,2.6812708240855754,-5.91552238776846,6.9148001872444524,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,v10m_rotated,-5.933388405267518,2.536130686099849,-9.32859705993056,3.2319583723588097,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,t2m,274.817239687993,1.9538836323440574,264.45086669921875,276.40216064453125,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,skt,276.29020188336403,3.363072001905241,255.3037567138672,278.1263732910156,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,tcwv,7.848678282300702,1.2513560138362874,3.011868715286255,9.850886344909668,44512
S1A_EW_GRDM_1SDH_20181208T203542_20181208T203647_024939_02BF71_2DB3_icechart_dmi_201812082035_CapeFarewell_RIC.nc,tclw,0.016096770192472215,0.02437688500067311,0.00012291358143556863,0.14040648937225342,44512
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,nersc_sar_primary,-15.836630238349773,4.271125551829511,-33.74591064453125,2.1904754638671875,75692777
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,nersc_sar_secondary,-27.06054213310309,2.477070758878821,-43.32963562011719,-4.226905822753906,75692777
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_6_9h,110.28279430573428,54.2939555395963,75.7578125,251.046875,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_6_9v,177.28864635974136,32.072945914063254,157.640625,258.640625,31859
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_18_7h,129.37610048334955,47.68751383347032,98.71875,251.25,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_18_7v,199.24926580793496,24.71987523543404,184.9296875,260.1015625,31859
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_36_5h,157.72084920631806,33.58569715872231,132.734375,248.9609375,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_36_5v,217.6963188559322,12.59661539895015,208.8046875,255.3515625,31860
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_89_0h,197.41255595594927,13.763855694975843,178.8515625,242.9921875,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,btemp_89_0v,239.91171171259535,7.570857621726428,204.7421875,253.90625,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,u10m_rotated,-5.9528803463405415,1.354755786340256,-7.9191043635418845,-0.43547100158339364,31861
S1A_EW_GRDM_1SDH_20181104T122313_20181104T122359_024438_02ADA4_856E_icechart_cis_SGRDIFOXE_20181104T1214Z_pl_a.nc,v10m_rotated,-2.744959638175685,3.183810081790947,-7.76428246729144,4.927103827825357,31861
